192.168.65.1 - - [07/Sep/2025:19:46:52 +0200] "GET / HTTP/1.1" 200 566 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:52 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:52 +0200] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 566 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:52 +0200] "GET /assets/index-mVuaTsu6.css HTTP/1.1" 200 5754 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:52 +0200] "GET /assets/index-2X11ap-S.js HTTP/1.1" 200 105710 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:53 +0200] "GET /assets/index-2X11ap-S.js.map HTTP/1.1" 200 1222365 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:53 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:53 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:53 +0200] "GET /background.jpg HTTP/1.1" 200 2795847 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:53 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:53 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:53 +0200] "GET /avatars/default.png HTTP/1.1" 200 1792 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:53 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:54 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/play" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:54 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/play" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:54 +0200] "GET /api/pong/tournaments/open HTTP/1.1" 200 2 "https://localhost:8443/play" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:54 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/play" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:54 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/play" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:54 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/play" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:54 +0200] "GET /avatars/default.png HTTP/1.1" 200 1792 "https://localhost:8443/play" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:58 +0200] "POST /api/pong/game/create HTTP/1.1" 200 13 "https://localhost:8443/play" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:58 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:58 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:58 +0200] "GET /speed_boost.png HTTP/1.1" 200 782817 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:58 +0200] "GET /multiball.png HTTP/1.1" 200 1421014 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:58 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:59 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:59 +0200] "GET /avatars/default.png HTTP/1.1" 200 1792 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:58 +0200] "GET /paddle_grow.png HTTP/1.1" 200 864500 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:46:58 +0200] "GET /moon.png HTTP/1.1" 200 3863294 "https://localhost:8443/game/pong?game_id=1" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:47:53 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:48:41 +0200] "GET /api/pong/wss?game_id=1 HTTP/1.1" 101 1054081 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:48:41 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:48:41 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:48:41 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:48:41 +0200] "GET /avatars/default.png HTTP/1.1" 200 1792 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:48:41 +0200] "POST /api/auth/validate-token HTTP/1.1" 200 237 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:48:56 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:49:59 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:51:02 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 25 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:22 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:25 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:28 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:31 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:34 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:37 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:40 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:43 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:46 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:49 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:52 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 17 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:55 +0200] "GET / HTTP/1.1" 200 406 "https://localhost:8443/credits" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:56 +0200] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 406 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:57 +0200] "GET /api/pong/ws/user HTTP/1.1" 101 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:54:57 +0200] "GET /favicon.ico HTTP/1.1" 200 406 "https://localhost:8443/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
